135212,University of Cincinnati,P.O. Box 210063,Cincinnati,OH,"""45221-0063""",513-556-6000,"""00312500""",201885,www.uc.edu,,,,,,,,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Estimated,01/01/1913 - Current,
136118,Miami University,501 East High St,Oxford,OH,"""45056""",513-529-1809,"""00307700""",204024,www.muohio.edu,4,Miami University - Hamilton Campus,1601 University Blvd,Hamilton,OH,"""45011""",204006,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Actual,09/01/1968 - Current,
136507,Ohio State University,190 N. Oval Mall,Columbus,OH,"""43210""",614-292-6446,"""00309000""",204796,www.osu.edu,2,Ohio State University - Lima Campus,4240 Campus Drive,Lima,OH,"""45804""",204671,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Estimated,01/01/1960 - Current,
137005,University of Toledo,2801 W Bancroft,Toledo,OH,"""43606-3390""",419-530-4636,"""00313100""",206084,www.utoledo.edu/,2,University of Toledo - Health Science Campus,3000 Arlington Avenue,Toledo,OH,"""43614-5805""",203951,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Actual,07/01/2006 - Current,
137616,Oklahoma State University,107 Whitehurst Hall,Stillwater,OK,"""74078""",405-744-5000,"""00317000""",207388,pio.okstate.edu,2,Oklahoma State University - Tulsa,780 N. Greenwood Ave.,Tulsa,OK,"""74106""",,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Estimated,01/01/1999 - Current,
137661,University of Oklahoma,"660 Parrington Oval, Room 110",Norman,OK,"""73019""",405-325-0311,"""00318400""",207500,www.ou.edu,5,University of Oklahoma - Schusterman Center,4502 E. 41st Street,Tulsa,OK,"""74135""",,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Actual,03/27/2008 - Current,
137865,University of Tulsa,800 South Tucker Drive,Tulsa,OK,"""74104-3189""",918-631-2305,"""00318500""",207971,www.utulsa.edu,,,,,,,,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Estimated,01/01/1929 - Current,
138327,Oregon State University,,Corvallis,OR,"""97331""",541-737-0123,"""00321000""",209542,oregonstate.edu,,,,,,,,Institutional,Northwest Commission on Colleges and Universities,,,Accredited,Actual,09/01/1924 - Current,
138336,University of Oregon,110 Johnson Hall,Eugene,OR,"""97403""",541-346-3014,"""00322300""",209551,www.uoregon.edu,,,,,,,,Institutional,Northwest Commission on Colleges and Universities,,,Accredited,Actual,04/01/1918 - Current,
139074,Carnegie Mellon University,5000 Forbes Ave,Pittsburgh,PA,"""15213-3890""",412-268-2000,"""00324200""",211440,www.cmu.edu/,2,Carnegie Mellon West,"Building 23, Mail Stop 23-11",Moffet Field,CA,"""94035""",,Institutional,Middle States Commission on Higher Education,,,Accredited,Estimated,07/01/1921 - Current,
140711,Pennsylvania State University,201 Old Main,University Park,PA,"""16802-1589""",814-865-4700,"""00332900""",214777,www.psu.edu/,2,Dickinson School of Law,150 South College Street,Carlisle,PA,"""17013""",,Institutional,Middle States Commission on Higher Education,,,Accredited,Estimated,07/01/1921 - Current,
140890,University of Pennsylvania,3451 Walnut Street,Philadelphia,PA,"""19104-6303""",215-898-5000,"""00337800""",215062,www.upenn.edu,2,University of Pennsylvania at Wharton West,"2 Harrison St., 6th floor",San Francisco,CA,"""94105""",,Institutional,Middle States Commission on Higher Education,,,Accredited,Estimated,07/01/1921 - Current,
140997,University of Pittsburgh - Main Campus,4200 Fifth Ave,Pittsburgh,PA,"""15260""",412-624-4141,"""00337900""",215293,www.pitt.edu,2,University of Pittsburgh at Greensburg,1150 Mount Pleasant Road,Greensburg,PA,"""15601""",215275,Institutional,Middle States Commission on Higher Education,,,Accredited,Estimated,07/01/1921 - Current,
141501,Temple University,1801 North Broad Street,Philadelphia,PA,"""19122-6096""",215-204-7000,"""00337100""",216339,www.temple.edu,2,Temple University Ambler,580 Meetinghouse Road,Ambler,PA,"""19002-3999""",,Institutional,Middle States Commission on Higher Education,,,Accredited,Estimated,01/01/1921 - Current,
141644,Villanova University,800 Lancaster Avenue,Villanova,PA,"""19085-1699""",610-519-4500,"""00338800""",216597,www.villanova.edu,2,Villanova University at Center City Philadelphia,"30 S. 17th Street, United Plaza, Suite 1410",Philadelphia,PA,"""19103""",,Institutional,Middle States Commission on Higher Education,,,Accredited,Estimated,07/01/1921 - Current,
141875,Brown University,Prospect St,Providence,RI,"""02912""",401-863-1000,"""00340100""",217156,www.brown.edu,,,,,,,,Institutional,"New England Association of Schools and Colleges, Commission on Institutions of Higher Education",,,Accredited,Estimated,07/01/1929 - Current,
142221,Clemson University,201 Sikes Hall,Clemson,SC,"""29634""",864-656-4636,"""00342500""",217882,www.clemson.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1927 - Current,
142568,University of South Carolina - Columbia,Osborne Administration Building,Columbia,SC,"""29208""",803-777-7000,"""00344800""",218663,www.sc.edu/,2,South Carolina College of Pharmacy,280 Calhoun Street,Charleston,SC,"""29425""",,Specialized,Accreditation Council for Pharmacy Education,,Pharmacy (PHAR) - Professional degree programs,Accredited,Actual,06/27/2010 - Current,
143136,Belmont University,1900 Belmont Blvd,Nashville,TN,"""37212-3757""",615-460-6000,"""00347900""",219709,www.belmont.edu,2,Cool Springs (Dover Centre),117 Seaboard Ln Suite F-170,Franklin,TN,"""37067""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,04/29/2002 - Current,
143622,University of Memphis,341 Administration Building,Memphis,TN,"""38152""",901-678-2000,"""00350900""",220862,www.memphis.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1927 - Current,
150729,University of Wyoming,1000 E. University Ave.,Laramie,WY,"""82071""",307-766-1121,"""00393200""",240727,www.uwyo.edu,2,University of Wyoming at Arvada-Clearmont UW Outreach,1601 Meade Avenue,Arvada-Clearmont,WY,"""82835""",,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Actual,01/01/2002 - 11/09/2012,Closed by Institution
149268,Mountain State University,410 Neville Street PO Box 9003,Beckley,WV,"""25801""",304-253-7351,"""00380700""",237154,www.mountainstate.edu,2,Mountain State University - Center Township,1 Campus Drive,Monaca,PA,"""15061""",,Institutional,"North Central Association of Colleges and Schools, The Higher Learning Commission",,,Accredited,Actual,03/31/2008 - 12/31/2012,Terminated
149143,University of Washington,P.O. Box 351230,Seattle,WA,"""98195-4550""",206-543-2100,"""00379800""",236948,www.washington.edu,2,University of Washington School of Medicine,325 Ninth Avenue,Seattle,WA,"""98104-2499""",,Internship/Residency,"American Psychological Association, Commission on Accreditation",,Professional Psychology (IPSY) - Predoctoral internship programs (University of Washington School of Medicine - Box 356560),Accredited,Actual,06/01/1965 - Current,
149134,Washington State University,French Administration Building,Pullman,WA,"""99164-1009""",509-335-3564,"""00380000""",236939,www.wsu.edu/,2,Washington State University - Spokane,310 N Riverpoint Blvd,Spokane,WA,"""99210-1499""",438081,Specialized,Accreditation Council for Pharmacy Education,,Pharmacy (PHAR) - Professional degree programs,Accredited,Estimated,07/24/1939 - Current,
148335,Washington and Lee University,204 West Washington Street,Lexington,VA,"""24450-2116""",540-458-8400,"""00376800""",234207,www.wlu.edu/,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1895 - Current,
147660,James Madison University,800 South Main Street,Harrisonburg,VA,"""22807""",540-568-6211,"""00372100""",232423,www.jmu.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1927 - Current,
147581,George Mason University,4400 University Dr,Fairfax,VA,"""22030-4444""",703-993-1000,"""00374900""",232186,www.gmu.edu,2,Prince William Campus,10900 University Blvd,Manassas,VA,"""20110""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,04/14/2000 - Current,
147396,College of William and Mary,P.O. Box 8795,Williamsburg,VA,"""23187-8795""",757-221-4000,"""00370500""",231624,www.wm.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1921 - Current,
147280,University of Vermont,85 S Prospect St,Burlington,VT,"""05405-0160""",802-656-3131,"""00369600""",231174,www.uvm.edu,,,,,,,,Institutional,"New England Association of Schools and Colleges, Commission on Institutions of Higher Education",,,Accredited,Actual,12/01/1929 - Current,
147031,University of Utah,201 Presidents Circle,Salt Lake City,UT,"""84112-9008""",801-581-7200,"""00367500""",230764,www.utah.edu,,,,,,,,Institutional,Northwest Commission on Colleges and Universities,,,Accredited,Actual,04/01/1933 - Current,
146524,Trinity University,One Trinity Place,San Antonio,TX,"""78212-7200""",210-999-7011,"""00364700""",229267,www.trinity.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1946 - Current,
146506,Texas Woman's University,304 Administration Dr,Denton,TX,"""76201""",940-898-2000,"""00364600""",229179,www.twu.edu,3,Texas Woman's University Presbyterian Campus,8194 Walnut Hill,Dallas,TX,"""75231-4365""",,Specialized,"American Occupational Therapy Association, Accreditation Council for Occupational Therapy Education",,Occupational Therapy (OT) - Professional Programs,Accredited,Estimated,07/01/1947 - Current,
146472,Texas Tech University,2500 Broadway,Lubbock,TX,"""79409-5005""",806-742-2011,"""00364400""",229115,www.ttu.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1928 - Current,
146427,The University of Texas at San Antonio,One UTSA Circle,San Antonio,TX,"""78249-1130""",210-458-4011,"""01011500""",229027,www.utsa.edu/,4,UTSA Downtown,501 W Durango Blvd,San Antonio,TX,"""78207""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1994 - Current,
146418,The University of Texas of the Permian Basin,4901 E University,Odessa,TX,"""79762-0001""",432-552-2020,"""00993000""",229018,www.utpb.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1975 - Current,
146320,The University of Texas at El Paso,500 W. University Ave,El Paso,TX,"""79968-0691""",915-747-5000,"""00366100""",228796,www.utep.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1936 - Current,
146311,The University of Texas at Dallas,800 West Campbell  Rd,Richardson,TX,"""75080""",972-883-2111,"""00974100""",228787,www.utdallas.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1972 - Current,
146302,University of Texas at Austin,1 University Station,Austin,TX,"""78712""",512-471-3434,"""00365800""",228778,www.utexas.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1901 - Current,
146296,The University of Texas at Arlington,701 S. Nedderman Dr.,Arlington,TX,"""76013""",817-272-2011,"""00365600""",228769,www.uta.edu,2,Ft. Worth Higher Ed Center,7300 Jack Newell Blvd,Fort Worth,TX,"""76118""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1999 - Current,
146278,Texas A&M University,Texas A&M University,College Station,TX,"""77843""",979-845-3211,"""00363200""",228723,www.tamu.edu,2,Texas A&M University Galveston,PO Box 1675,Galveston,TX,"""77553-1675""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1963 - Current,
146117,Texas State University,601 University Drive,San Marcos,TX,"""78666""",512-245-2111,"""00361500""",228459,www.txstate.edu,4,Round Rock Higher Education Center,12515 Mellow Meadow Drive,Austin,TX,"""78750""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1998 - Current,
146108,Stephen F Austin State University,1936 North St,Nacogdoches,TX,"""75962""",936-468-2011,"""00362400""",228431,www.sfasu.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1927 - Current,
146047,Southern Methodist University,6425 Boaz St,Dallas,TX,"""75275-0221""",214-768-2000,"""00361300""",228246,www.smu.edu,4,Gates Mill OH Location,5811 Canal Road,Gates Mills,OH,"""44125""",,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/2011 - Current,
145901,Sam Houston State University,1803 Ave I,Huntsville,TX,"""77341""",936-294-1111,"""00360600""",227881,www.shsu.edu/,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1925 - Current,
145831,Rice University,6100 S Main,Houston,TX,"""77005""",713-348-0000,"""00360400""",227757,www.rice.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1914 - Current,
145840,Richland College,12800 Abrams Rd,Dallas,TX,"""75243-2199""",972-238-6106,"""00850400""",227766,www.rlc.dcccd.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1974 - Current,
145664,University of North Texas,1155 Union Circle #311277,Denton,TX,"""76203""",940-565-2000,"""00359400""",227216,www.unt.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1925 - Current,
145123,University of Houston,4800 Calhoun Rd.,Houston,TX,"""77204-2018""",713-743-1000,"""00365200""",225511,www.uh.edu,2,University of Houston College of Optometry,505 J. Davis Armistead Building,Houston,TX,"""77204-2020""",,Internship/Residency,"American Optometric Association, Accreditation Council on Optometric Education",,Optometry (OPTR) - Residency programs (Omni Eye Center Residency in Ocular Disease and Refractive and Ocular Surgery),Accredited,Actual,11/18/2014 - Current,
144494,Baylor University,500 Speight Ave.,Waco,TX,"""76798""",254-710-1011,"""00354500""",223232,www.baylor.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1914 - Current,
144403,Austin College,900 N Grand Ave,Sherman,TX,"""75090-4400""",903-813-2000,"""00354300""",222983,www.austincollege.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1947 - Current,
144148,Vanderbilt University,2101 West End Avenue,Nashville,TN,"""37240""",615-322-7311,"""00353500""",221999,www.vanderbilt.edu,,,,,,,,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Actual,01/01/1895 - Current,
144032,The University of Tennessee - Knoxville,527 Andy Holt Tower,Knoxville,TN,"""37996-0184""",865-974-1000,"""00353000""",221759,www.tennessee.edu,4,HSC,"62 S. Dunlap, Room 400",Memphis,TN,"""38163""",221704,Institutional,"Southern Association of Colleges and Schools, Commission on Colleges",,,Accredited,Estimated,07/01/1911 - Current,
